full_text,cleaning,case_folding,tokenizing,normalisasi,stopwords_removal,stemming
@justdahmn @barengwarga The story about President Prabowo's sacrificial cow dying suddenly on May 16 2025 in Polewali Mandar Sulawesi Barat is valid as confirmed by multiple news sources like https://t.co/BWd8TG8Qg9 and https://t.co/Ae9G4SZJ6z. The cow intended for Eid al-Adha collapsed and died ,  Kisah tentang sapi pengorbanan Presiden Prabowo tiba tiba pada  Mei  di Polewali Mandar Sulawesi Barat valid sebagaimana dikonfirmasi oleh beberapa sumber berita seperti  dan  yang ditujukan untuk Idul Fitri runtuh dan mati,  kisah tentang sapi pengorbanan presiden prabowo tiba tiba pada  mei  di polewali mandar sulawesi barat valid sebagaimana dikonfirmasi oleh beberapa sumber berita seperti  dan  yang ditujukan untuk idul fitri runtuh dan mati,"['kisah', 'tentang', 'sapi', 'pengorbanan', 'presiden', 'prabowo', 'tiba', 'tiba', 'pada', 'mei', 'di', 'polewali', 'mandar', 'sulawesi', 'barat', 'valid', 'sebagaimana', 'dikonfirmasi', 'oleh', 'beberapa', 'sumber', 'berita', 'seperti', 'dan', 'yang', 'ditujukan', 'untuk', 'idul', 'fitri', 'runtuh', 'dan', 'mati']",kisah tentang sapi pengorbanan presiden prabowo tiba tiba pada mei di polewali mandar sulawesi barat valid sebagaimana dikonfirmasi oleh beberapa sumber berita seperti dan yang ditujukan untuk idul fitri runtuh dan mati,kisah sapi pengorbanan presiden prabowo tiba tiba mei polewali mandar sulawesi barat valid sebagaimana dikonfirmasi beberapa sumber berita ditujukan idul fitri runtuh mati,kisah sapi korban presiden prabowo tiba tiba mei polewali mandar sulawesi barat valid bagaimana konfirmasi beberapa sumber berita tuju idul fitri runtuh mati
over,lebih,lebih,['lebih'],lebih,lebih,lebih
@susipudjiastuti @prabowo Omon omon,  omon omon,  omon omon,"['omon', 'omon']",omon omon,omon omon,omon omon
Prabowo reminds me of the protagonist in Midnight in Paris: a man nostalgic for an era he never lived in. His policy priorities choice of words &amp; worldview all hint at a deep yearning for the 1950s a time when the world in his mind was shaped by strongmen &amp; conspiracies.,Prabowo mengingatkan saya pada protagonis di tengah malam di Paris seorang pria nostalgia untuk era yang tidak pernah ia tinggali Pilihan kebijakannya pilihan kata  ampWorldview semua mengisyaratkan kerinduan yang mendalam untuk tahun  an saat ketika dunia dalam pikirannya dibentuk oleh orang orang kuat  ampKonspirasi,prabowo mengingatkan saya pada protagonis di tengah malam di paris seorang pria nostalgia untuk era yang tidak pernah ia tinggali pilihan kebijakannya pilihan kata  ampworldview semua mengisyaratkan kerinduan yang mendalam untuk tahun  an saat ketika dunia dalam pikirannya dibentuk oleh orang orang kuat  ampkonspirasi,"['prabowo', 'mengingatkan', 'saya', 'pada', 'protagonis', 'di', 'tengah', 'malam', 'di', 'paris', 'seorang', 'pria', 'nostalgia', 'untuk', 'era', 'yang', 'tidak', 'pernah', 'ia', 'tinggali', 'pilihan', 'kebijakannya', 'pilihan', 'kata', 'ampworldview', 'semua', 'mengisyaratkan', 'kerinduan', 'yang', 'mendalam', 'untuk', 'tahun', 'an', 'saat', 'ketika', 'dunia', 'dalam', 'pikirannya', 'dibentuk', 'oleh', 'orang', 'orang', 'kuat', 'ampkonspirasi']",prabowo mengingatkan saya pada protagonis di tengah malam di paris seorang pria nostalgia untuk era yang tidak pernah ia tinggali pilihan kebijakannya pilihan kata ampworldview semua mengisyaratkan kerinduan yang mendalam untuk tahun an saat ketika dunia dalam pikirannya dibentuk oleh orang orang kuat ampkonspirasi,prabowo mengingatkan protagonis tengah malam paris seorang pria nostalgia era pernah tinggali pilihan kebijakannya pilihan kata ampworldview semua mengisyaratkan kerinduan mendalam tahun an dunia pikirannya dibentuk orang orang kuat ampkonspirasi,prabowo ingat protagonis tengah malam paris orang pria nostalgia era pernah tinggal pilih bijak pilih kata ampworldview semua isyarat rindu dalam tahun an dunia pikir bentuk orang orang kuat ampkonspirasi
@susipudjiastuti @prabowo Like dan retweet yang banyak yuk,  seperti Dan Retweet Yang Banyak Yuk,  seperti dan retweet yang banyak yuk,"['seperti', 'dan', 'retweet', 'yang', 'banyak', 'yuk']",seperti dan retweet yang banyak yuk,retweet banyak yuk,retweet banyak yuk
@Ronnie_Rusli @prabowo we wok de tok. not only to de tok. pletok pletok,  kami wok de toktidak hanya untuk de tokPLETOK PLETOK,  kami wok de toktidak hanya untuk de tokpletok pletok,"['kami', 'wok', 'de', 'toktidak', 'hanya', 'untuk', 'de', 'tokpletok', 'pletok']",kami wok deh toktidak hanya untuk deh tokpletok pletok,wok toktidak tokpletok pletok,wok toktidak tokpletok pletok
Flash,Kilatan,kilatan,['kilatan'],kilatan,kilatan,kilat
@cryptofergani done, selesai, selesai,['selesai'],selesai,selesai,selesai
Prabowo did this for his son...,Prabowo melakukan ini untuk putranya ,prabowo melakukan ini untuk putranya ,"['prabowo', 'melakukan', 'ini', 'untuk', 'putranya']",prabowo melakukan ini untuk putranya,prabowo melakukan putranya,prabowo laku putra
Wolf,Serigala,serigala,['serigala'],serigala,serigala,serigala
prabowo if he hopeless romantic:,prabowo jika dia sia sia romantis,prabowo jika dia sia sia romantis,"['prabowo', 'jika', 'dia', 'sia', 'sia', 'romantis']",prabowo jika dia sia sia romantis,prabowo sia sia romantis,prabowo sia sia romantis
mf right here thought that its about legowo think. such an idiot. thats why prabowo is your president you dumb fuck. not even a brain deserves to be in that narrow head.,MF di sini berpikir bahwa ini tentang Legowo berpikirorang idiot seperti ituItulah mengapa Prabowo adalah presiden Anda Anda bodohBahkan otak tidak layak berada di kepala sempit itu,mf di sini berpikir bahwa ini tentang legowo berpikirorang idiot seperti ituitulah mengapa prabowo adalah presiden anda anda bodohbahkan otak tidak layak berada di kepala sempit itu,"['mf', 'di', 'sini', 'berpikir', 'bahwa', 'ini', 'tentang', 'legowo', 'berpikirorang', 'idiot', 'seperti', 'ituitulah', 'mengapa', 'prabowo', 'adalah', 'presiden', 'anda', 'anda', 'bodohbahkan', 'otak', 'tidak', 'layak', 'berada', 'di', 'kepala', 'sempit', 'itu']",maaf di sini berpikir bahwa ini tentang legowo berpikirorang idiot seperti ituitulah mengapa prabowo adalah presiden anda anda bodohbahkan otak tidak layak berada di kepala sempit itu,maaf sini berpikir legowo berpikirorang idiot ituitulah prabowo presiden bodohbahkan otak layak berada kepala sempit,maaf sini pikir legowo berpikirorang idiot ituitulah prabowo presiden bodohbahkan otak layak ada kepala sempit
job not finished!,Pekerjaan belum selesai,pekerjaan belum selesai,"['pekerjaan', 'belum', 'selesai']",pekerjaan belum selesai,pekerjaan selesai,kerja selesai
After cycling through #Australia during the world bicycle journey for soil Young Sahil reached #Bali #Indonesia He'll travel towards Surabaya Yogyakarta Semarang and Jakarta #SaveSoil @cpsavesoil @SadhguruJV @prabowo @Menlu_RI @IndianEmbJkt @KBRI_NewDelhi @DrSJaishankar,Setelah bersepeda melalui  selama perjalanan sepeda dunia untuk tanah Sahil muda mencapai   dia akan melakukan perjalanan menuju Surabaya Yogyakarta Semarang dan Jakarta        ,setelah bersepeda melalui  selama perjalanan sepeda dunia untuk tanah sahil muda mencapai   dia akan melakukan perjalanan menuju surabaya yogyakarta semarang dan jakarta        ,"['setelah', 'bersepeda', 'melalui', 'selama', 'perjalanan', 'sepeda', 'dunia', 'untuk', 'tanah', 'sahil', 'muda', 'mencapai', 'dia', 'akan', 'melakukan', 'perjalanan', 'menuju', 'surabaya', 'yogyakarta', 'semarang', 'dan', 'jakarta']",setelah bersepeda melalui selama perjalanan sepeda dunia untuk tanah sahil muda mencapai dia akan melakukan perjalanan menuju surabaya yogyakarta semarang dan jakarta,bersepeda melalui selama perjalanan sepeda dunia tanah sahil muda mencapai melakukan perjalanan menuju surabaya yogyakarta semarang jakarta,sepeda lalu lama jalan sepeda dunia tanah sahil muda capai laku jalan tuju surabaya yogyakarta semarang jakarta
It s understandable for a leader to reward athletes. But the type of gift matters: it doesn t always have to be luxury items; it could also be sports facilities educational programs or initiatives that benefit a wider community.,Dapat dimengerti bagi seorang pemimpin untuk memberi penghargaan kepada atletTetapi jenis hadiah penting tidak harus selalu menjadi barang mewahBisa juga program pendidikan atau inisiatif pendidikan yang bermanfaat bagi masyarakat yang lebih luas,dapat dimengerti bagi seorang pemimpin untuk memberi penghargaan kepada atlettetapi jenis hadiah penting tidak harus selalu menjadi barang mewahbisa juga program pendidikan atau inisiatif pendidikan yang bermanfaat bagi masyarakat yang lebih luas,"['dapat', 'dimengerti', 'bagi', 'seorang', 'pemimpin', 'untuk', 'memberi', 'penghargaan', 'kepada', 'atlettetapi', 'jenis', 'hadiah', 'penting', 'tidak', 'harus', 'selalu', 'menjadi', 'barang', 'mewahbisa', 'juga', 'program', 'pendidikan', 'atau', 'inisiatif', 'pendidikan', 'yang', 'bermanfaat', 'bagi', 'masyarakat', 'yang', 'lebih', 'luas']",dapat dimengerti bagi seorang pemimpin untuk memberi penghargaan kepada atlettetapi jenis hadiah penting tidak harus selalu menjadi barang mewahbisa juga program pendidikan atau inisiatif pendidikan yang bermanfaat bagi masyarakat yang lebih luas,dimengerti seorang pemimpin memberi penghargaan atlettetapi jenis hadiah penting selalu menjadi barang mewahbisa program pendidikan inisiatif pendidikan bermanfaat masyarakat lebih luas,erti orang pimpin beri harga atlettetapi jenis hadiah penting selalu jadi barang mewahbisa program didik inisiatif didik manfaat masyarakat lebih luas
@MasengSung @prabowo Approved https://t.co/hHyy1RgqMY,  disetujui ,  disetujui ,['disetujui'],disetujui,disetujui,tuju
I love this team and appreciate the achievement but this is too early.,Saya suka tim ini dan menghargai pencapaiannya tetapi ini terlalu dini,saya suka tim ini dan menghargai pencapaiannya tetapi ini terlalu dini,"['saya', 'suka', 'tim', 'ini', 'dan', 'menghargai', 'pencapaiannya', 'tetapi', 'ini', 'terlalu', 'dini']",saya suka tim ini dan menghargai pencapaiannya tetapi ini terlalu dini,suka tim menghargai pencapaiannya terlalu dini,suka tim harga capai terlalu dini
@paktularr kalo dibilang overglorifying ya i'm being fair enough to say ANIES dan GANJAR. karena prabowo gibran is the worst lolllll, Kalo Dibilan Overglorifying Ya Saya cukup adil untuk mengatakan anies Dan Ganjarkarena prabowo gibran adalah lolllll terburuk, kalo dibilan overglorifying ya saya cukup adil untuk mengatakan anies dan ganjarkarena prabowo gibran adalah lolllll terburuk,"['kalo', 'dibilan', 'overglorifying', 'ya', 'saya', 'cukup', 'adil', 'untuk', 'mengatakan', 'anies', 'dan', 'ganjarkarena', 'prabowo', 'gibran', 'adalah', 'lolllll', 'terburuk']",kalau dibilan overglorifying ya saya cukup adil untuk mengatakan anies dan ganjarkarena prabowo gibran adalah lolllll terburuk,kalau dibilan overglorifying cukup adil mengatakan anies ganjarkarena prabowo gibran lolllll terburuk,kalau dibilan overglorifying cukup adil kata anies ganjarkarena prabowo gibran lolllll buruk
Boycott thom yorke boycott prabowo,Boikot Thom Yorke Boikot Prabowo,boikot thom yorke boikot prabowo,"['boikot', 'thom', 'yorke', 'boikot', 'prabowo']",boikot thom yorke boikot prabowo,boikot thom yorke boikot prabowo,boikot thom yorke boikot prabowo
Please look up the word dystopian,Tolong lihat kata dystopian,tolong lihat kata dystopian,"['tolong', 'lihat', 'kata', 'dystopian']",tolong lihat kata dystopian,lihat kata dystopian,lihat kata dystopian
@infntmercy If that is true the previous president who decided to ruin democracy you should not have chosen prabowo since he is the absolute ally of jkw, Jika itu benar Presiden sebelumnya yang memutuskan untuk merusak demokrasi Anda seharusnya tidak memilih Prabowo karena dia adalah sekutu mutlak JKW, jika itu benar presiden sebelumnya yang memutuskan untuk merusak demokrasi anda seharusnya tidak memilih prabowo karena dia adalah sekutu mutlak jkw,"['jika', 'itu', 'benar', 'presiden', 'sebelumnya', 'yang', 'memutuskan', 'untuk', 'merusak', 'demokrasi', 'anda', 'seharusnya', 'tidak', 'memilih', 'prabowo', 'karena', 'dia', 'adalah', 'sekutu', 'mutlak', 'jkw']",jika itu benar presiden sebelumnya yang memutuskan untuk merusak demokrasi anda seharusnya tidak memilih prabowo karena dia adalah sekutu mutlak jkw,benar presiden sebelumnya memutuskan merusak demokrasi memilih prabowo sekutu mutlak jkw,benar presiden belum putus rusak demokrasi pilih prabowo sekutu mutlak jkw
lebay,Lebay,lebay,['lebay'],lebay,lebay,lebay
Prabowo Gifts Rolex Watches to Indonesia Football Stars After China Win https://t.co/rvdpBoVN0x,Prabowo Gifts Rolex Watches to Indonesia Football Stars Setelah China Menang ,prabowo gifts rolex watches to indonesia football stars setelah china menang ,"['prabowo', 'gifts', 'rolex', 'watches', 'to', 'indonesia', 'football', 'stars', 'setelah', 'china', 'menang']",prabowo gifts rolex watches tapi indonesia football stars setelah china menang,prabowo gifts rolex watches indonesia football stars china menang,prabowo gifts rolex watches indonesia football stars china menang
@HSajwanization It is Eid can KDM and Prabowo hug each other ️, Ini Idul Fitri Can KDM dan Prabowo saling berpelukan , ini idul fitri can kdm dan prabowo saling berpelukan ,"['ini', 'idul', 'fitri', 'can', 'kdm', 'dan', 'prabowo', 'saling', 'berpelukan']",ini idul fitri can kdm dan prabowo saling berpelukan,idul fitri can kdm prabowo saling berpelukan,idul fitri can kdm prabowo saling peluk
@TeddGus @prabowo @gibran_tweet Gibran tolol,   gibran tolol,   gibran tolol,"['gibran', 'tolol']",gibran tolol,gibran tolol,gibran tolol
@Epixurus8 Pler prabowo, pler prabowo, pler prabowo,"['pler', 'prabowo']",pler prabowo,pler prabowo,pler prabowo
@toe_giman @susipudjiastuti @prabowo @Gerindra @mstr_denham Go Bro...Go to Raja Ampat Bring a lot of drone as much as you can. #rajaampat,     Go bro  pergi ke raja ampat bawa banyak drone sebanyak yang Anda bisa,     go bro  pergi ke raja ampat bawa banyak drone sebanyak yang anda bisa,"['go', 'bro', 'pergi', 'ke', 'raja', 'ampat', 'bawa', 'banyak', 'drone', 'sebanyak', 'yang', 'anda', 'bisa']",go bro pergi ke raja ampat bawa banyak drone sebanyak yang anda bisa,go pergi raja ampat bawa banyak drone sebanyak,go pergi raja ampat bawa banyak drone banyak
@D05723084 @ariza8888 @AlionelMessi_ @prabowo Tolol,    tolol,    tolol,['tolol'],tolol,tolol,tolol
#SaveRajaAmpat please @prabowo, tolong , tolong ,['tolong'],tolong,,
@prabowo caper, caper, caper,['caper'],caper,caper,caper
Efisienshit,Efisienshit,efisienshit,['efisienshit'],efisienshit,efisienshit,efisienshit
hadeh,Hadeh,hadeh,['hadeh'],hadeh,hadeh,hadeh
This is why presiden kita prabowo,Inilah sebabnya mengapa Presiden Kita Prabowo,inilah sebabnya mengapa presiden kita prabowo,"['inilah', 'sebabnya', 'mengapa', 'presiden', 'kita', 'prabowo']",inilah sebabnya mengapa presiden kita prabowo,inilah sebabnya presiden prabowo,ini sebab presiden prabowo
@Vhyx78 @medictzy @unmagnetism Anies Baswedan did not support Prabowo Subianto in the 2019 presidential election. Prabowo asked Anies to be his running mate in 2018 but Anies declined citing his commitment as Jakarta governor until 2022. In 2017 Prabowo s Gerindra Party backed Anies gubernatorial campaign ,   anies Baswedan tidak mendukung Prabowo Subianto dalam pemilihan presiden Prabowo meminta anies untuk menjadi pasangannya pada tahun  tetapi ANIES menolak mengutip komitmennya sebagai gubernur Jakarta hingga  Pada tahun  Partai Gerindra Prabowo mendukung kampanye gubernur anies ANIES,   anies baswedan tidak mendukung prabowo subianto dalam pemilihan presiden prabowo meminta anies untuk menjadi pasangannya pada tahun  tetapi anies menolak mengutip komitmennya sebagai gubernur jakarta hingga  pada tahun  partai gerindra prabowo mendukung kampanye gubernur anies anies,"['anies', 'baswedan', 'tidak', 'mendukung', 'prabowo', 'subianto', 'dalam', 'pemilihan', 'presiden', 'prabowo', 'meminta', 'anies', 'untuk', 'menjadi', 'pasangannya', 'pada', 'tahun', 'tetapi', 'anies', 'menolak', 'mengutip', 'komitmennya', 'sebagai', 'gubernur', 'jakarta', 'hingga', 'pada', 'tahun', 'partai', 'gerindra', 'prabowo', 'mendukung', 'kampanye', 'gubernur', 'anies', 'anies']",anies baswedan tidak mendukung prabowo subianto dalam pemilihan presiden prabowo meminta anies untuk menjadi pasangannya pada tahun tetapi anies menolak mengutip komitmennya sebagai gubernur jakarta hingga pada tahun partai gerindra prabowo mendukung kampanye gubernur anies anies,anies baswedan mendukung prabowo subianto pemilihan presiden prabowo meminta anies menjadi pasangannya tahun anies menolak mengutip komitmennya gubernur jakarta hingga tahun partai gerindra prabowo mendukung kampanye gubernur anies anies,anies baswedan dukung prabowo subianto pilih presiden prabowo minta anies jadi pasang tahun anies tolak kutip komitmen gubernur jakarta hingga tahun partai gerindra prabowo dukung kampanye gubernur anies anies
Not only the government is hoarding mining money they re also hoarding good interior designs ,Tidak hanya pemerintah yang menimbun uang pertambangan yang mereka juga menimbun desain interior yang baik,tidak hanya pemerintah yang menimbun uang pertambangan yang mereka juga menimbun desain interior yang baik,"['tidak', 'hanya', 'pemerintah', 'yang', 'menimbun', 'uang', 'pertambangan', 'yang', 'mereka', 'juga', 'menimbun', 'desain', 'interior', 'yang', 'baik']",tidak hanya pemerintah yang menimbun uang pertambangan yang mereka juga menimbun desain interior yang baik,pemerintah menimbun uang pertambangan menimbun desain interior baik,perintah timbun uang tambang timbun desain interior baik
